,avg_monthly_hrs,last_evaluation,n_projects,salary,satisfaction,status,tenure,age,gender,marital_status,dept_name
3230,223.0,0.818528,3,1,0.877575,0,2.0,26,1,1,8
3231,281.0,0.57806,3,2,0.35934,0,2.0,23,1,1,1
3232,137.0,1.0,3,1,0.98839,0,4.0,25,0,1,5
3233,155.0,0.462499,4,1,0.598426,0,3.0,38,0,0,3
3234,244.0,0.794211,4,2,0.528974,0,2.0,28,1,1,9
3235,237.0,0.77225,2,2,1.0,0,3.0,27,1,1,8
3236,249.0,0.746385,4,2,0.851997,0,2.0,41,1,0,9
3237,201.0,0.836899,6,1,0.996646,0,4.0,49,1,0,1
3238,203.0,0.415087,4,1,0.590396,0,5.0,33,1,0,8
3240,294.0,0.577463,6,1,0.0573506,1,4.0,49,1,0,2
3241,123.0,0.451638,5,1,0.257471,0,5.0,41,0,0,8
3242,247.0,0.856061,6,2,0.560676,0,6.0,53,1,0,7
3243,236.0,0.7184519938425691,5,2,0.579651,1,2.0,37,1,0,8
3244,205.0,0.963956,6,0,0.51437,0,5.0,49,0,0,1
3245,134.0,0.539469,2,1,0.491956,1,3.0,28,1,1,8
3246,168.0,0.7184519938425691,4,2,0.989057,0,2.0,50,1,0,8
3247,131.0,0.7184519938425691,2,2,0.6221810997968243,0,3.0,25,1,1,10
3248,173.0,0.58933,4,1,0.787526,0,2.0,34,1,0,7
3249,272.0,0.546019,5,1,0.903498,0,3.0,29,0,0,3
3250,259.0,0.542552,4,2,0.813899,0,3.0,35,1,0,3
3251,182.0,0.733172,2,2,0.963249,0,4.0,29,1,1,2
3252,281.0,0.636515,6,2,0.230127,0,3.0,31,1,0,7
3254,156.0,0.7184519938425691,4,1,0.675091,0,3.0,29,1,1,9
3255,260.0,0.897084,4,2,0.566886,0,2.0,41,0,0,8
3256,145.0,0.878257,5,2,0.535476,0,3.0,33,1,0,8
3257,153.0,0.972323,6,2,0.859031,0,6.0,47,0,0,1
3258,149.0,0.790102,4,2,0.643213,0,6.0,30,1,0,8
3259,300.0,0.853481,6,1,0.0681599,1,5.0,48,1,0,9
3260,265.0,0.851597,4,1,0.692267,0,2.0,48,1,0,2
3261,185.0,0.7184519938425691,3,0,0.606775,0,2.0,25,1,1,1
3262,220.0,0.571137,4,2,0.61781,0,2.0,23,0,1,9
3263,189.0,0.834799,2,1,0.484493,0,5.0,22,0,1,7
3264,155.0,0.783728,4,2,0.628395,0,2.0,33,1,0,8
3265,150.0,0.557338,2,1,0.477784,1,3.0,29,1,1,9
3266,131.0,0.7184519938425691,2,2,0.344201,1,3.0,25,1,1,9
3267,164.0,0.7184519938425691,3,1,0.528291,0,3.0,23,1,1,9
3268,257.0,0.495608,3,1,0.934737,0,2.0,29,1,1,1
3269,226.0,0.7184519938425691,4,1,0.890728,0,2.0,37,1,0,1
3270,202.0,0.753324,3,2,0.857512,0,3.0,28,1,1,7
3271,209.0,0.56804,3,2,0.779133,0,3.0,23,1,1,7
3272,211.0,0.938464,4,2,0.776257,0,8.0,38,0,0,2
3273,235.0,0.813105,5,2,0.533922,0,2.0,34,0,0,9
3274,148.0,0.524979,3,1,0.712663,0,3.0,27,1,1,9
3275,189.0,0.771621,3,1,0.763731,0,2.0,27,1,1,8
3276,152.0,0.656922,3,1,0.702101,0,2.0,23,0,1,5
3278,215.0,0.880436,3,1,0.722445,0,4.0,22,0,1,6
3279,247.0,0.528192,4,2,0.496804,0,3.0,46,1,0,8
3280,134.0,0.539765,2,2,0.511879,1,3.0,22,1,1,3
3281,158.0,0.581899,4,1,0.157621,1,4.0,43,1,0,1
3282,276.0,0.787053,6,2,0.0807641,1,4.0,33,1,0,8
3283,139.0,0.584572,2,2,0.303865,0,3.0,29,1,1,1
3284,156.0,0.7184519938425691,3,2,0.56456,0,3.0,23,1,1,7
3285,218.0,0.846146,3,1,0.527561,0,2.0,22,0,1,9
3286,242.0,0.540594,3,1,0.86481,0,2.0,28,1,1,3
3287,142.0,0.796832,4,2,0.956984,0,2.0,52,1,0,3
3289,255.0,0.7184519938425691,3,2,0.614875,0,2.0,23,1,1,3
3290,136.0,0.555146,3,1,0.529884,0,4.0,26,1,1,1
3291,243.0,0.7184519938425691,5,2,0.810086,0,3.0,54,1,0,8
3292,227.0,0.563357,4,0,0.813194,0,2.0,30,1,0,8
3293,138.0,0.640571,4,2,0.936557,0,3.0,52,0,0,1
3294,245.0,0.772354,4,1,0.681035,0,2.0,33,0,0,8
3295,146.0,0.908618,4,1,0.780992,0,8.0,40,1,0,9
3296,187.0,0.755058,2,2,1.0,0,3.0,24,0,1,9
3297,170.0,0.8344,3,1,0.800619,0,3.0,27,1,1,4
3298,160.0,0.607469,2,2,0.639699,0,3.0,27,1,1,9
3299,141.0,0.576236,5,0,0.971074,0,3.0,42,0,0,8
3300,223.0,0.751269,4,1,0.139973,0,4.0,32,0,0,1
3301,159.0,0.887382,3,0,0.757784,0,2.0,23,1,1,3
3302,222.0,0.544315,5,0,0.793272,0,10.0,32,1,0,4
3303,177.0,0.735562,5,2,0.638771,0,2.0,33,0,0,8
3304,172.0,0.90366,3,2,0.585822,0,3.0,29,1,1,4
3305,218.0,0.873649,4,2,0.146846,0,6.0,39,1,0,1
3306,263.0,0.853838,4,1,0.811993,1,5.0,35,1,0,5
3308,169.0,0.720441,2,1,0.937961,0,4.0,22,1,1,9
3309,223.0,0.7184519938425691,4,1,1.0,0,2.0,42,0,0,7
3310,166.0,0.740931,2,1,0.743432,0,3.0,24,0,1,1
3311,146.0,0.722378,3,1,0.64029,0,4.0,27,1,1,9
3312,163.0,0.550434,2,2,0.544377,0,3.0,22,1,1,8
3314,146.0,0.481391,2,1,0.442635,1,3.0,24,1,1,1
3315,176.0,0.7184519938425691,4,2,0.554518,0,2.0,36,1,0,1
3316,152.0,0.7184519938425691,3,2,0.52289,0,3.0,25,1,1,8
3317,223.0,0.632357,4,2,0.764424,0,3.0,37,0,0,9
3318,152.0,0.893416,4,2,0.56195,0,3.0,52,0,0,8
3319,216.0,0.759387,5,1,0.72781,0,2.0,40,0,0,8
3320,156.0,0.748155,5,2,0.238231,0,6.0,53,1,0,1
3321,219.0,0.774453,2,1,0.806456,0,4.0,22,1,1,8
3322,196.0,0.864932,6,2,0.946753,0,4.0,35,1,0,8
3323,143.0,0.736903,4,2,0.897821,0,3.0,46,0,0,3
3324,195.0,0.683982,4,2,0.646908,0,2.0,49,1,0,8
3325,141.0,0.928326,4,1,0.898711,0,2.0,31,1,0,5
3326,160.0,0.932669,2,1,0.863458,0,4.0,28,1,1,9
3327,188.0,0.793728,3,2,0.816925,0,4.0,23,1,1,8
3328,168.0,1.0,3,2,0.679149,0,2.0,28,1,1,0
3329,170.0,0.7184519938425691,2,1,0.559896,0,3.0,29,1,1,1
3331,207.0,0.873899,5,0,0.856822,0,2.0,53,0,0,8
3332,168.0,0.7184519938425691,5,1,0.654789,0,3.0,45,1,0,1
3333,187.0,0.615858,4,1,0.822457,0,2.0,30,1,0,4
3334,270.0,0.825287,3,2,1.0,0,3.0,25,0,1,8
3335,165.0,0.774427,3,1,0.812601,0,2.0,22,1,1,8
3336,180.0,0.633839,2,2,0.542694,0,2.0,23,1,1,1
3337,260.0,0.554114,3,2,0.559156,0,3.0,24,1,1,3
3338,230.0,0.698435,2,1,0.586832,0,3.0,24,0,1,1
3339,212.0,0.655339,4,1,0.278434,0,4.0,31,1,0,2
3340,190.0,0.399674,6,2,0.883879,0,3.0,51,0,0,6
3341,192.0,0.631741,3,0,0.501049,0,7.0,23,0,1,4
3342,253.0,0.985579,4,2,1.0,0,3.0,28,1,1,9
3343,265.0,0.933362,4,2,0.975316,0,4.0,29,0,0,7
3344,275.0,1.0,5,1,0.739742,1,5.0,34,1,0,8
3345,175.0,0.436994,5,0,0.260561,0,2.0,38,1,0,8
3346,181.0,0.811901,4,1,0.810946,0,3.0,22,0,1,1
3347,265.0,0.891893,3,1,0.20328,0,4.0,24,1,1,1
3348,232.0,0.747131,3,2,0.829326,0,2.0,27,1,1,8
3349,213.0,0.7184519938425691,3,1,0.789454,0,3.0,22,0,1,9
3350,135.0,0.553325,3,1,0.35875,0,3.0,23,0,1,2
3352,301.0,0.838592,6,2,0.100876,1,5.0,42,1,0,3
3353,260.0,0.535578,4,1,0.871313,0,2.0,29,0,0,8
3354,199.0,0.483358,3,2,1.0,0,10.0,24,0,1,1
3355,160.0,1.0,4,1,0.145814,0,5.0,42,1,0,2
3356,276.0,0.890366,6,1,0.153112,1,4.0,46,1,0,8
3357,251.0,0.507167,2,2,0.831089,0,3.0,23,1,1,8
3358,269.0,0.736759,5,1,0.662936,0,3.0,40,0,0,1
3359,144.0,0.72114,3,0,0.637351,0,10.0,26,1,1,9
3360,143.0,0.618234,3,2,0.649889,0,3.0,23,0,1,1
3361,271.0,0.88953,4,0,0.169474,0,6.0,27,0,0,9
3362,241.0,0.692262,5,0,0.600146,0,3.0,50,1,0,8
3363,196.0,0.449552,4,0,0.392485,0,3.0,32,1,0,4
3364,181.0,0.926615,5,1,1.0,0,3.0,30,1,0,7
3365,251.0,0.829973,6,1,0.1653,1,4.0,49,1,0,1
3366,133.0,0.774215,3,2,0.892412,0,8.0,25,1,1,5
3367,222.0,0.967742,3,2,0.614631,0,4.0,23,1,1,8
3368,173.0,0.78686,4,2,0.732727,0,2.0,33,0,0,9
3369,135.0,0.511472,3,2,0.62176,0,2.0,22,1,1,3
3370,246.0,0.944626,4,1,0.745775,0,3.0,38,1,0,5
3371,258.0,1.0,2,2,0.959915,0,3.0,28,1,1,8
3372,245.0,0.750859,3,2,0.874263,0,10.0,24,1,1,2
3373,153.0,0.52359,3,2,0.940517,0,2.0,22,1,1,1
3374,208.0,0.7184519938425691,4,1,0.472207,0,3.0,45,1,0,8
3375,268.0,0.7184519938425691,3,2,0.842297,1,2.0,29,1,1,8
3376,247.0,0.834995,6,2,0.0766151,1,4.0,50,1,0,8
3377,131.0,0.885943,5,1,0.290099,0,5.0,53,1,0,8
3378,165.0,0.896107,6,2,0.628015,0,5.0,47,1,0,7
3379,134.0,0.716896,3,2,0.779686,0,3.0,23,0,1,5
3380,254.0,0.722644,4,1,0.135575,0,4.0,46,1,0,9
3381,169.0,0.7184519938425691,5,1,1.0,0,3.0,35,1,0,1
3382,191.0,0.629485,3,1,0.771645,0,3.0,27,0,1,7
3383,242.0,0.905469,4,1,0.728432,1,6.0,29,1,1,8
3384,130.0,0.7184519938425691,2,1,0.387339,1,3.0,29,1,1,8
3385,176.0,0.946173,5,1,0.18275,0,4.0,51,1,0,8
3386,211.0,0.613109,4,2,0.865025,0,4.0,41,1,0,8
3388,158.0,0.477394,2,1,0.460323,1,3.0,28,1,1,1
3389,235.0,0.852511,5,2,0.759261,1,5.0,41,1,0,9
3390,225.0,0.978749,6,2,0.156295,0,3.0,33,0,0,7
3391,264.0,0.60197,5,2,1.0,0,3.0,37,1,0,3
3392,285.0,0.832785,2,1,0.454846,0,5.0,25,1,1,1
3393,156.0,0.536727,3,1,0.707837,0,5.0,24,1,1,5
3394,146.0,0.726067,4,1,0.520794,0,3.0,49,1,0,9
3395,157.0,0.862678,3,1,0.600038,0,4.0,22,1,1,1
3396,110.0,0.7184519938425691,2,2,0.6221810997968243,0,3.0,25,1,1,10
3397,148.0,0.800658,3,1,0.542647,0,2.0,29,1,1,8
3399,184.0,0.639866,5,2,0.504388,0,4.0,35,1,0,5
3400,162.0,0.963371,4,1,0.177647,0,6.0,40,1,0,8
3401,190.0,0.750041,4,2,0.738921,0,4.0,44,1,0,1
3402,234.0,0.942532,4,1,0.80348,1,5.0,50,1,0,8
3403,269.0,0.619189,5,2,0.589838,0,3.0,30,0,0,9
3404,193.0,0.803747,5,0,0.917417,0,4.0,46,0,0,1
3405,268.0,0.71202,4,1,0.63294,0,3.0,31,1,0,1
3406,233.0,0.467708,4,2,0.779215,0,3.0,46,0,0,8
3407,105.0,0.582809,5,1,0.634007,0,5.0,49,1,0,0
3408,180.0,0.430172,4,0,0.643842,0,4.0,46,1,0,4
3409,283.0,0.662097,6,1,0.372917,0,2.0,30,1,0,0
3410,198.0,0.821719,4,2,0.200331,0,6.0,48,1,0,2
3411,275.0,0.572619,4,0,0.512404,0,3.0,43,0,0,8
3412,148.0,0.882053,4,2,0.551517,0,2.0,40,0,0,1
3413,258.0,0.974973,4,2,0.642506,0,3.0,41,1,0,9
3414,254.0,1.0,6,0,0.0696058,1,4.0,52,1,0,2
3415,273.0,0.901945,4,1,0.575777,0,3.0,29,0,0,9
3416,184.0,0.878627,2,2,0.712607,0,4.0,25,0,1,8
3417,182.0,0.62571,3,2,0.664947,0,3.0,27,1,1,2
3418,283.0,0.640519,3,1,0.445968,0,5.0,24,0,1,1
3419,170.0,0.979527,4,2,0.951289,0,10.0,44,1,0,3
3420,253.0,0.463706,4,2,0.450384,0,4.0,27,1,1,9
3421,187.0,0.588765,4,1,0.755174,0,2.0,49,1,0,4
3422,222.0,0.937709,3,2,0.72667,0,4.0,22,0,1,8
3423,133.0,0.567405,2,1,0.387197,1,3.0,27,1,1,0
3424,142.0,0.7184519938425691,3,1,0.813905,0,3.0,29,1,1,8
3425,206.0,0.768163,4,2,0.809592,0,3.0,31,1,0,3
3426,148.0,0.457241,2,2,0.399061,1,3.0,22,1,1,1
3427,268.0,0.897098,2,1,0.459371,0,4.0,24,1,1,3
3428,254.0,0.573833,5,1,0.63251,0,5.0,38,1,0,5
3429,198.0,0.615796,4,1,1.0,0,2.0,43,0,0,4
3430,256.0,0.553204,5,2,0.577449,0,4.0,35,1,0,7
3431,245.0,0.680045,3,1,0.582182,0,4.0,29,1,1,3
3432,222.0,0.922426,4,2,0.52712,0,4.0,44,1,0,8
3433,223.0,0.901304,5,2,0.873082,1,5.0,37,1,0,6
3434,190.0,0.687344,5,2,0.236407,0,4.0,30,1,0,8
3436,240.0,0.794538,3,2,0.975659,0,7.0,26,1,1,8
3437,217.0,0.879249,3,0,0.783308,0,2.0,27,1,1,9
3438,227.0,0.66631,3,2,0.926276,0,2.0,22,1,1,9
3439,243.0,0.677298,5,2,0.645567,0,2.0,39,1,0,2
3440,162.0,0.572905,4,1,0.890815,0,2.0,38,1,0,8
3441,173.0,0.871834,4,0,1.0,0,3.0,25,0,1,5
3442,269.0,0.586054,6,2,0.854495,0,4.0,36,0,0,4
3443,260.0,0.629152,3,2,0.560666,0,3.0,25,0,1,6
3444,178.0,0.7184519938425691,6,2,0.226611,0,3.0,37,1,0,8
3445,248.0,0.678185,5,2,0.973558,0,3.0,34,1,0,1
3446,220.0,0.574166,4,1,0.828154,0,5.0,51,1,0,1
3447,255.0,1.0,3,2,0.918346,0,3.0,26,1,1,8
3448,139.0,0.739497,3,1,0.621495,0,5.0,29,1,1,8
3449,253.0,0.852173,6,1,0.0727812,1,4.0,45,1,0,9
3450,258.0,0.687108,4,2,0.978377,0,3.0,50,1,0,9
3451,227.0,0.742464,4,1,0.500344,0,3.0,26,0,0,1
3452,164.0,0.914324,5,1,0.679092,0,3.0,45,1,0,1
3453,210.0,0.7184519938425691,3,1,0.878685,0,2.0,23,0,1,1
3454,250.0,0.724781,5,2,0.491471,0,2.0,35,0,0,3
3455,162.0,0.956801,4,1,0.18869,0,6.0,38,1,0,8
3456,252.0,0.676741,4,2,0.597251,0,3.0,49,0,0,8
3457,136.0,0.983139,3,1,0.718456,0,3.0,29,1,1,9
3458,125.0,0.355511,5,1,0.611583,0,4.0,35,1,0,8
3459,223.0,0.602514,4,2,0.802818,0,3.0,27,1,1,5
3460,294.0,0.932811,6,2,0.163441,1,4.0,54,1,0,8
3461,136.0,0.57156,2,2,0.424647,1,3.0,25,1,1,7
3462,197.0,0.7184519938425691,4,1,0.715909,0,2.0,28,1,1,6
3463,260.0,0.423505,4,2,0.264032,0,2.0,30,1,0,2
3464,273.0,0.894575,4,2,0.853719,1,5.0,24,1,1,0
3465,171.0,0.55633,4,1,0.625657,0,4.0,41,0,0,3
3466,187.0,0.521996,4,2,0.506532,0,5.0,33,1,0,9
3467,227.0,0.626376,3,2,0.705347,0,3.0,23,1,1,1
3468,209.0,0.967504,3,0,0.606893,0,3.0,25,1,1,8
3469,259.0,0.529269,3,2,0.719696,0,3.0,22,0,1,9
3470,183.0,0.544416,3,1,0.688714,0,2.0,28,1,1,1
3471,126.0,0.821487,3,1,0.772891,0,10.0,24,1,1,9
3472,272.0,0.628284,3,2,0.956832,0,3.0,25,0,1,3
3473,309.0,0.840745,6,1,0.153585,1,4.0,33,1,0,1
3474,236.0,0.625213,5,0,0.748669,0,3.0,45,1,0,1
3475,153.0,0.471997,4,1,0.760307,0,7.0,34,1,0,7
3476,247.0,0.634615,4,2,0.645035,0,2.0,35,1,0,1
3477,251.0,0.793356,3,0,0.783973,0,3.0,24,0,1,8
3478,137.0,0.9763,5,1,0.925049,0,4.0,42,1,0,3
3479,216.0,1.0,3,1,0.766569,0,3.0,22,1,1,5
3480,269.0,0.994652,4,1,0.567057,0,3.0,46,0,0,2
3482,264.0,0.722627,5,2,0.979192,0,10.0,45,1,0,9
3483,139.0,0.617592,4,1,0.822707,0,4.0,37,1,0,9
3484,233.0,0.6234,4,2,0.702468,0,4.0,32,0,0,5
3485,274.0,0.659339,4,2,0.701573,0,4.0,26,1,1,2
3486,286.0,0.7184519938425691,5,0,0.442352,0,3.0,44,0,0,9
3488,142.0,0.88387,3,1,0.830249,0,3.0,24,0,1,5
3489,250.0,0.774156,5,2,0.80875,0,4.0,37,0,0,8
3490,165.0,0.740215,5,2,0.656277,0,4.0,36,0,0,8
3491,155.0,0.731661,5,2,0.849506,0,3.0,41,1,0,3
3492,190.0,0.796708,4,1,0.256946,0,5.0,29,1,1,8
3493,167.0,0.684605,3,2,0.675727,0,3.0,25,0,1,2
3494,160.0,0.525571,3,1,0.686864,0,3.0,23,0,1,8
3495,208.0,0.935362,6,1,0.238567,0,5.0,53,1,0,7
3496,138.0,0.493112,3,1,0.644223,0,2.0,29,1,1,8
3497,154.0,0.876874,3,1,0.695332,0,2.0,27,1,1,8
3498,261.0,0.782819,3,2,0.691127,0,4.0,23,0,1,3
3499,238.0,0.558399,3,0,0.498947,0,3.0,23,1,1,9
3500,169.0,0.562729,5,1,0.556451,0,3.0,30,1,0,1
3501,171.0,0.87852,4,2,0.934323,0,4.0,46,1,0,9
3502,249.0,0.7184519938425691,5,0,0.564274,0,3.0,38,1,0,4
3503,165.0,0.7184519938425691,3,1,0.492648,0,3.0,25,1,1,6
3504,195.0,0.764289,3,2,0.954794,0,7.0,27,1,1,8
3505,171.0,0.575189,3,2,0.707063,0,3.0,24,0,1,4
3507,244.0,0.878378,4,1,0.170047,0,5.0,22,1,1,8
3508,265.0,0.7184519938425691,5,1,0.565155,0,3.0,35,1,0,9
3509,242.0,0.434125,2,1,0.210449,1,3.0,29,1,1,1
3510,114.0,0.846138,6,0,0.735803,0,4.0,38,0,0,9
3511,135.0,0.669564,4,0,0.436604,0,2.0,29,0,0,3
3514,214.0,0.601901,3,1,0.564001,0,2.0,24,1,1,7
3515,232.0,0.630421,3,1,0.61455,0,2.0,23,1,1,8
3516,231.0,0.693633,6,2,0.860474,0,4.0,34,1,0,1
3517,198.0,0.739867,5,2,0.877858,0,4.0,33,1,0,3
3518,199.0,0.7184519938425691,4,1,0.626758,0,2.0,48,1,0,1
3519,304.0,0.78335,6,1,0.0912066,1,4.0,31,1,0,1
3521,151.0,0.491749,4,2,0.833671,0,3.0,50,0,0,1
3522,261.0,0.735043,4,2,0.81692,0,3.0,42,0,0,1
3523,154.0,0.944268,4,1,0.385125,0,3.0,42,1,0,7
3524,191.0,0.848905,4,1,0.678007,0,3.0,54,0,0,9
3525,261.0,0.968318,4,2,0.98574,0,4.0,44,1,0,8
3526,204.0,0.934427,3,1,0.733405,0,4.0,22,0,1,5
3527,198.0,0.811297,4,2,0.534878,0,6.0,22,1,1,5
3528,270.0,0.828354,7,2,0.0899039,1,4.0,31,1,0,6
3529,219.0,0.809638,5,1,0.151743,0,4.0,45,0,0,1
3530,237.0,0.798921,4,2,0.85707,0,3.0,24,0,1,8
3531,269.0,0.929182,4,0,0.825443,0,10.0,45,1,0,4
3532,184.0,0.579097,2,2,0.645018,0,3.0,23,0,1,8
3533,112.0,0.61123,3,0,1.0,0,2.0,27,1,1,8
3534,274.0,0.927525,3,1,0.619262,0,3.0,25,1,1,2
3535,139.0,0.499518,2,1,0.374262,1,3.0,23,1,1,3
3536,167.0,0.797625,3,1,0.878464,0,2.0,24,1,1,1
3537,139.0,0.585046,2,1,0.432417,1,3.0,28,1,1,5
3538,206.0,0.69742,5,1,0.951942,1,4.0,30,1,0,1
3539,232.0,0.715695,4,2,0.797199,0,3.0,26,1,1,8
3540,262.0,0.858599,5,2,0.860679,1,6.0,34,1,0,8
3541,245.0,0.7184519938425691,3,2,0.869041,0,3.0,24,1,1,5
3542,150.0,0.889847,5,0,0.872709,0,2.0,38,0,0,9
3543,199.0,0.831443,5,2,0.238359,0,5.0,39,0,0,8
3544,159.0,0.720627,2,2,0.831513,0,3.0,28,1,1,9
3547,160.0,1.0,4,1,0.706242,0,2.0,32,1,0,9
3548,181.0,0.7184519938425691,6,2,0.710677,0,3.0,30,1,0,3
3549,240.0,0.483509,3,1,0.220723,0,2.0,23,1,1,5
3550,110.0,0.903709,3,2,0.237322,0,4.0,26,1,1,1
3551,111.0,0.983302,4,0,0.834832,0,2.0,23,1,1,8
3552,229.0,0.533186,4,1,0.972607,0,2.0,43,1,0,8
3553,265.0,0.732454,3,2,0.55606,0,3.0,28,1,1,3
3554,119.0,0.676581,4,1,0.306431,0,3.0,40,1,0,1
3555,268.0,0.912677,4,2,0.69289,0,4.0,37,1,0,9
3556,206.0,0.575688,4,1,0.424764,0,2.0,26,1,1,8
3557,212.0,0.59602,3,0,0.558307,0,2.0,25,1,1,8
3558,185.0,0.699578,3,0,0.571061,0,2.0,24,1,1,2
3559,133.0,0.438429,3,2,0.40318,0,2.0,23,1,1,9
3561,209.0,0.501378,5,1,0.596399,0,8.0,37,0,0,6
3562,186.0,0.899214,3,0,0.697418,0,3.0,26,1,1,8
3563,189.0,0.56332,3,2,1.0,0,4.0,24,1,1,8
3564,219.0,1.0,5,1,0.760982,1,5.0,49,1,0,9
3565,159.0,0.683827,3,2,0.551305,0,3.0,23,0,1,1
3566,149.0,0.576805,4,2,0.705586,0,3.0,30,1,0,3
3567,155.0,0.99921,2,1,0.647377,1,5.0,23,1,1,8
3568,162.0,0.76634,5,2,1.0,0,3.0,36,1,0,1
3569,192.0,0.558994,5,2,0.563825,0,3.0,32,1,0,9
3570,134.0,0.60466,3,2,0.428022,0,3.0,24,0,1,1
3571,173.0,0.7184519938425691,4,1,0.807477,0,3.0,42,1,0,9
3572,162.0,0.872361,4,2,0.587701,0,3.0,42,0,0,8
3573,193.0,0.879149,4,2,0.71045,0,3.0,27,0,0,8
3574,223.0,0.494374,3,1,0.519992,0,2.0,26,1,1,2
3575,237.0,0.551602,3,0,1.0,0,4.0,25,0,1,1
3576,149.0,0.793809,3,2,0.928151,1,2.0,25,1,1,9
3577,274.0,0.897784,4,1,0.813847,1,5.0,43,1,0,8
3578,182.0,0.720934,4,2,0.668902,0,3.0,34,1,0,3
3579,212.0,0.755869,4,2,0.954778,0,2.0,30,0,0,8
3580,219.0,0.555212,5,2,0.892812,0,2.0,44,1,0,1
3581,223.0,0.959922,5,2,0.921168,0,3.0,30,0,0,8
3582,181.0,0.808893,4,1,0.774788,0,3.0,52,1,0,8
3583,220.0,1.0,4,2,0.801842,1,6.0,35,0,0,0
3585,141.0,0.61198,4,2,0.50582,0,3.0,38,1,0,9
3586,157.0,0.501789,2,2,0.596398,0,2.0,22,0,1,8
3587,269.0,0.747637,5,1,1.0,0,3.0,46,1,0,8
3588,250.0,0.619656,5,1,0.169837,0,5.0,45,1,0,5
3589,160.0,0.934247,3,1,0.882768,0,3.0,26,1,1,9
3590,192.0,0.7184519938425691,3,2,0.704495,0,3.0,25,1,1,7
3591,128.0,0.521316,2,1,0.449324,1,3.0,25,1,1,8
3592,275.0,0.483012,4,2,0.914195,0,3.0,52,1,0,4
3593,225.0,0.929451,4,2,0.909376,0,2.0,36,0,0,0
3594,132.0,0.432147,6,2,0.242875,0,5.0,52,1,0,2
3596,164.0,0.657883,5,1,0.119684,0,5.0,43,1,0,7
3597,248.0,1.0,3,2,0.908405,0,3.0,29,1,1,1
3598,307.0,0.935732,5,1,0.894621,1,5.0,48,1,0,3
3599,132.0,0.830584,5,0,0.797681,0,2.0,53,0,0,4
3600,249.0,0.7184519938425691,3,2,0.841525,0,3.0,23,1,1,6
3601,154.0,0.690274,6,2,0.202335,0,5.0,42,1,0,7
3602,167.0,0.35862,3,2,0.317558,0,3.0,29,1,1,2
3603,179.0,0.61593,4,2,0.818155,0,3.0,53,1,0,7
3604,128.0,0.425637,2,2,0.419671,1,3.0,23,1,1,8
3605,201.0,0.87556,4,1,0.936558,0,3.0,50,1,0,8
3606,186.0,0.568174,4,1,0.759816,0,10.0,34,1,0,5
3608,292.0,0.876912,6,1,0.0650559,1,4.0,30,1,0,9
3609,176.0,0.454533,3,1,0.586045,0,3.0,29,0,1,9
3610,136.0,0.59622,2,1,0.331046,0,6.0,29,1,1,1
3611,262.0,0.460114,5,2,0.792274,0,7.0,42,1,0,3
3612,180.0,0.861703,4,2,0.977367,0,4.0,34,1,0,8
3613,289.0,0.959315,6,2,0.123829,1,5.0,40,1,0,9
3614,238.0,0.543613,5,2,0.477616,0,4.0,54,1,0,1
3615,248.0,0.797784,5,2,0.591605,0,3.0,44,1,0,8
3616,115.0,0.667319,2,0,0.454342,0,3.0,29,1,1,8
3617,228.0,0.775538,2,0,0.768737,0,3.0,23,1,1,4
3618,98.0,0.457992,3,1,0.212702,0,3.0,25,1,1,8
3620,263.0,0.937911,4,2,0.932798,0,3.0,24,1,1,9
3621,163.0,0.520878,4,0,0.743651,0,3.0,49,1,0,8
3622,237.0,0.529671,4,1,0.751249,0,3.0,49,1,0,8
3623,207.0,0.477965,4,2,0.624277,0,2.0,23,1,1,3
3624,135.0,0.7184519938425691,2,2,0.6221810997968243,0,3.0,22,0,1,10
3625,269.0,0.71421,3,1,0.594908,0,3.0,28,1,1,1
3626,175.0,0.468938,4,2,0.636891,0,3.0,41,1,0,9
3627,147.0,0.69727,5,2,0.788144,0,4.0,40,0,0,3
3628,256.0,0.773765,4,0,0.635208,0,3.0,26,1,1,2
3629,184.0,0.7184519938425691,3,1,0.899983,0,3.0,25,1,1,9
3630,223.0,0.82466,2,1,0.883525,0,3.0,24,1,1,7
3631,167.0,0.7184519938425691,3,0,0.695064,0,2.0,29,1,1,1
3632,222.0,0.703367,4,2,0.477954,0,2.0,30,1,0,1
3633,184.0,0.7184519938425691,5,1,0.83336,0,3.0,32,1,0,7
3634,266.0,0.871078,6,1,0.10834,1,4.0,57,1,0,8
3635,140.0,0.917144,4,2,0.523561,0,2.0,25,0,1,9
3637,221.0,0.740642,3,1,0.793856,0,2.0,27,1,1,1
3638,231.0,0.898837,5,2,0.996394,0,2.0,32,0,0,5
3639,233.0,0.7184519938425691,5,0,0.699047,0,3.0,35,0,0,1
3640,132.0,0.656207,3,1,0.36455,0,3.0,24,0,1,7
3641,204.0,0.808009,3,2,0.732236,0,2.0,24,0,1,7
3642,205.0,0.574166,3,2,0.596604,0,2.0,23,1,1,1
3643,231.0,0.797846,4,2,0.959707,0,4.0,42,1,0,9
3644,269.0,0.82336,6,1,0.0591734,1,4.0,36,1,0,8
3645,212.0,0.815685,4,2,0.856099,0,2.0,49,1,0,8
3646,270.0,0.644419,5,0,0.6437,0,2.0,40,1,0,8
3647,256.0,0.750905,4,2,0.651804,0,4.0,46,0,0,4
