,avg_monthly_hrs,last_evaluation,n_projects,salary,satisfaction,status,tenure,age,gender,marital_status,dept_name
2623,141.0,0.472128,2,2,0.325473,1,3.0,25.0,1,1,1
2624,189.0,0.809932,5,1,0.122999,0,5.0,47.0,1,0,1
2625,139.0,0.508242,4,2,0.783672,0,5.0,46.0,1,0,8
2626,195.0,0.751932,3,2,0.557489,0,3.0,28.0,1,1,1
2627,181.0,0.505648,6,1,0.618985,0,4.0,51.0,1,0,6
2628,214.0,0.860474,4,2,0.597142,0,2.0,42.0,1,0,3
2629,154.0,0.73231,3,2,0.502052,0,10.0,27.0,1,1,3
2630,171.0,0.532747,5,2,0.893096,0,3.0,49.0,1,0,1
2632,172.0,0.50364,3,2,0.638231,0,3.0,25.0,0,1,8
2633,224.0,0.937069,6,1,0.704888,0,4.0,30.0,1,0,0
2634,176.0,0.880441,3,2,0.701536,0,3.0,29.0,1,1,4
2636,249.0,0.661184,3,1,0.451367,0,2.0,23.0,0,1,1
2637,198.0,0.607118,4,2,0.529582,0,2.0,30.0,1,0,1
2638,198.0,0.7184519938425691,4,1,0.614699,0,3.0,25.0,0,1,1
2639,176.0,0.509218,2,0,0.595675,0,3.0,22.0,0,1,9
2640,234.0,0.921081,4,1,0.780027,1,5.0,35.0,1,0,5
2641,159.0,0.7184519938425691,3,2,0.631301,0,2.0,29.0,1,1,1
2642,106.0,0.849825,5,2,0.728924,0,5.0,43.0,1,0,8
2643,187.0,0.661856,5,2,0.771272,0,2.0,32.0,0,0,8
2644,126.0,0.829229,3,1,0.78054,0,5.0,27.0,1,1,9
2645,132.0,0.691572,3,1,0.269781,0,3.0,25.0,0,1,7
2646,267.0,0.594397,4,1,0.708241,0,3.0,48.0,1,0,8
2647,265.0,0.751796,6,1,0.0851502,1,4.0,31.0,1,0,8
2648,142.0,0.972922,4,2,0.21103,0,4.0,47.0,1,0,8
2649,143.0,0.483532,2,1,0.462691,1,3.0,22.0,1,1,3
2650,260.0,0.836804,6,2,0.353128,0,3.0,52.0,1,0,1
2651,197.0,0.602875,4,1,0.771997,0,3.0,36.0,1,0,1
2652,171.0,0.87027,4,1,0.887631,0,2.0,39.0,1,0,7
2653,176.0,0.664453,3,2,0.886091,0,2.0,26.0,1,1,3
2654,261.0,0.612466,4,1,0.862712,0,4.0,48.0,1,0,1
2655,164.0,0.789714,4,0,0.780872,0,3.0,43.0,0,0,1
2656,223.0,0.676799,2,2,0.658421,0,3.0,22.0,0,1,7
2657,140.0,0.608284,5,0,0.557197,0,3.0,40.0,1,0,9
2658,246.0,0.645927,4,2,0.925466,0,2.0,45.0,0,0,9
2659,231.0,0.552934,3,1,0.498266,0,2.0,28.0,1,1,8
2661,272.0,0.393284,4,1,0.434121,0,3.0,36.0,1,0,5
2662,190.0,0.584317,5,2,0.801886,0,2.0,47.0,1,0,1
2664,275.0,0.903554,4,2,0.89886,1,5.0,38.0,0,0,1
2665,262.0,1.0,5,1,0.688076,0,5.0,47.0,0,0,8
2666,213.0,0.7184519938425691,3,2,0.70194,0,3.0,22.0,1,1,7
2667,189.0,0.901136,3,1,0.977323,0,3.0,25.0,0,1,8
2668,161.0,0.569647,4,2,0.61317,0,7.0,48.0,1,0,4
2669,244.0,0.870662,5,1,0.830123,1,5.0,39.0,1,0,8
2670,240.0,0.556492,3,2,0.700786,0,3.0,25.0,0,1,5
2671,224.0,0.839962,4,1,0.780881,0,2.0,50.0,1,0,9
2672,184.0,0.519955,3,1,0.567794,0,3.0,29.0,1,1,9
2673,203.0,0.722788,2,2,0.92613,0,4.0,23.0,1,1,9
2674,274.0,0.396214,4,1,0.621702,0,3.0,42.0,1,0,8
2675,271.0,0.842446,5,1,0.0904443,1,5.0,47.0,1,0,9
2676,208.0,0.81669,4,1,0.834379,0,3.0,25.0,1,1,3
2677,189.0,0.647545,5,2,0.861655,0,3.0,36.0,0,0,8
2678,240.0,0.920258,4,1,0.659967,0,3.0,24.0,1,1,8
2679,171.0,0.88357,5,2,0.668013,0,3.0,37.0,1,0,8
2680,250.0,0.53234,5,2,0.132078,0,5.0,49.0,1,0,3
2681,158.0,0.512784,3,1,0.945915,0,2.0,27.0,1,1,6
2682,169.0,0.726469,3,1,0.587486,0,3.0,25.0,0,1,3
2683,134.0,0.634916,3,2,0.708854,0,4.0,23.0,0,1,8
2684,201.0,0.752366,5,1,0.716079,0,3.0,48.0,1,0,2
2685,138.0,0.7184519938425691,2,2,0.6221810997968243,0,3.0,22.0,1,1,10
2686,225.0,0.808252,4,2,0.972774,0,2.0,29.0,0,0,9
2687,250.0,1.0,3,2,0.634182,0,3.0,27.0,1,1,7
2688,123.0,0.677864,2,2,0.601716,0,2.0,25.0,0,1,8
2689,275.0,0.37391,4,2,0.466031,0,3.0,42.0,0,0,3
2691,240.0,0.7184519938425691,4,2,0.693674,0,2.0,46.0,1,0,9
2692,232.0,0.904947,6,0,0.839169,0,5.0,47.0,1,0,4
2693,293.0,0.821328,4,1,0.251746,1,3.0,31.0,0,0,5
2694,265.0,0.477689,3,1,0.548908,0,3.0,28.0,0,1,2
2695,222.0,1.0,4,2,0.544216,0,2.0,36.0,1,0,9
2696,284.0,0.640899,5,1,0.253721,0,6.0,48.0,1,0,0
2697,157.0,0.7184519938425691,4,2,0.54784,0,3.0,44.0,1,0,1
2698,231.0,0.770134,4,1,0.8557,0,2.0,52.0,1,0,8
2699,246.0,0.660005,4,2,0.768501,0,3.0,26.0,0,0,1
2700,199.0,0.89773,4,1,0.930654,0,3.0,48.0,1,0,1
2701,224.0,0.7184519938425691,5,2,0.697217,0,2.0,46.0,1,0,9
2702,245.0,0.555226,3,2,0.52014,0,2.0,24.0,1,1,3
2703,280.0,0.816946,4,0,0.178988,0,6.0,49.0,0,0,1
2704,295.0,0.843829,6,2,0.0966884,1,4.0,37.0,1,0,9
2705,134.0,0.838446,5,1,0.777343,0,2.0,30.0,1,0,9
2706,193.0,0.955786,3,1,1.0,0,6.0,24.0,1,1,8
2707,206.0,0.554296,5,1,0.814281,0,2.0,38.0,1,0,5
2708,257.0,0.523615,4,0,0.610068,0,2.0,47.0,1,0,9
2709,190.0,0.712271,2,2,0.52065,0,8.0,22.0,1,1,5
2710,257.0,0.586656,3,2,0.647532,0,6.0,28.0,1,1,5
2711,210.0,0.455247,5,1,0.302795,0,5.0,44.0,1,0,2
2712,219.0,0.605634,2,1,0.573247,0,3.0,25.0,1,1,1
2713,137.0,0.682065,4,2,1.0,0,2.0,39.0,0,0,8
2714,161.0,0.563416,3,2,0.834643,0,3.0,22.0,0,1,9
2715,245.0,0.831926,5,1,0.749456,1,5.0,45.0,1,0,8
2716,216.0,0.610031,5,1,0.924364,0,3.0,42.0,0,0,7
2717,208.0,0.832147,2,2,0.92978,0,3.0,23.0,0,1,9
2718,158.0,0.934586,5,2,0.782868,0,2.0,37.0,0,0,5
2719,265.0,0.7184519938425691,5,2,0.551926,0,3.0,38.0,1,0,3
2720,236.0,0.989483,5,1,0.833258,1,5.0,44.0,1,0,8
2721,145.0,0.769036,3,0,0.553553,0,2.0,23.0,1,1,5
2722,180.0,0.734181,4,2,0.563578,0,3.0,46.0,1,0,8
2723,229.0,0.477811,4,0,0.641922,0,3.0,28.0,1,1,3
2724,136.0,0.674152,3,2,0.690353,0,2.0,25.0,0,1,3
2725,188.0,0.7184519938425691,2,2,0.830379,0,2.0,26.0,1,1,1
2726,143.0,0.542548,2,1,0.447435,1,3.0,28.0,1,1,8
2727,125.0,1.0,4,2,0.912201,0,4.0,39.0,1,0,8
2728,204.0,0.707314,4,2,0.68736,0,3.0,32.0,0,0,1
2729,241.0,1.0,5,2,0.663344,0,4.0,33.0,1,0,3
2730,233.0,0.874375,3,2,0.924959,0,2.0,29.0,1,1,3
2731,259.0,0.690642,4,0,0.966137,0,3.0,38.0,1,0,9
2732,161.0,0.951273,5,2,0.25266,0,5.0,42.0,1,0,3
2733,238.0,0.899179,4,1,0.682137,0,2.0,24.0,1,1,1
2734,310.0,0.920126,7,1,0.111913,1,4.0,30.0,1,0,9
2735,168.0,0.542913,5,1,0.533465,0,2.0,39.0,1,0,8
2736,158.0,0.629577,4,2,0.527005,0,3.0,53.0,0,0,5
2737,267.0,0.902414,3,1,0.769329,0,2.0,27.0,1,1,9
2738,270.0,0.789992,5,1,0.947147,0,3.0,29.0,0,0,1
2739,229.0,0.634697,4,2,0.645358,0,3.0,31.0,1,0,3
2740,143.0,0.564163,2,1,0.447485,1,3.0,27.0,1,1,8
2741,171.0,0.92256,4,2,0.816525,0,3.0,42.0,0,0,1
2742,132.0,0.555606,3,1,0.508404,0,3.0,25.0,1,1,1
2743,257.0,0.67292,2,1,0.74003,0,2.0,28.0,1,1,7
2744,205.0,0.7184519938425691,4,2,0.617977,0,2.0,25.0,0,1,9
2745,157.0,0.777198,4,1,0.83185,0,4.0,33.0,1,0,1
2746,156.0,0.641973,4,1,0.810538,0,3.0,37.0,1,0,8
2747,172.0,0.786882,4,2,0.620706,0,4.0,36.0,1,0,5
2748,180.0,0.591777,5,1,0.806808,0,3.0,46.0,1,0,1
2749,155.0,0.473212,2,2,0.324432,1,3.0,26.0,1,1,5
2750,267.0,0.7184519938425691,4,1,0.810315,0,3.0,39.0,1,0,8
2751,217.0,0.879172,4,2,0.773853,1,6.0,46.0,1,0,9
2752,138.0,0.546261,2,2,0.439747,1,3.0,29.0,1,1,2
2753,176.0,0.659728,3,1,0.973454,0,3.0,24.0,1,1,1
2754,135.0,0.7184519938425691,2,1,0.388823,1,3.0,27.0,1,1,5
2755,157.0,0.479253,2,1,0.367387,1,3.0,24.0,1,1,8
2756,177.0,0.51577,4,1,0.702734,0,3.0,31.0,1,0,1
2757,138.0,0.83668,4,1,0.936387,0,3.0,45.0,1,0,2
2758,142.0,0.882508,5,2,0.290347,0,6.0,51.0,1,0,8
2759,169.0,0.90809,4,1,0.706823,0,4.0,35.0,1,0,9
2760,157.0,0.53415,3,2,0.684519,0,2.0,23.0,0,1,9
2761,181.0,0.603279,2,2,0.935244,0,6.0,29.0,1,1,6
2762,162.0,0.609446,3,2,0.814602,0,7.0,22.0,1,1,8
2763,271.0,0.732601,3,2,0.640905,0,2.0,29.0,1,1,8
2764,219.0,0.791435,5,1,0.126087,0,4.0,27.0,0,0,1
2765,164.0,0.839186,4,0,0.756663,0,3.0,24.0,1,1,1
2766,170.0,0.796614,2,1,0.67048,0,5.0,24.0,1,1,3
2767,239.0,0.450781,3,1,0.294921,0,4.0,24.0,1,1,1
2768,282.0,0.795756,6,1,0.124282,1,4.0,53.0,1,0,8
2769,142.0,0.523118,5,2,0.437318,0,4.0,30.0,1,0,3
2770,147.0,0.7184519938425691,3,2,0.682354,0,3.0,25.0,1,1,1
2771,175.0,0.810868,2,1,0.269588,0,5.0,22.0,0,1,3
2773,247.0,0.735858,4,2,0.129433,0,3.0,30.0,1,0,8
2774,261.0,0.697879,3,2,0.641698,0,2.0,29.0,1,1,3
2775,198.0,0.648416,2,1,0.921732,0,3.0,23.0,0,1,1
2776,260.0,0.964089,6,1,0.0858743,1,4.0,44.0,1,0,9
2777,250.0,0.989366,3,2,0.677718,0,3.0,25.0,1,1,7
2778,149.0,0.584592,3,2,0.679513,0,2.0,28.0,1,1,9
2779,194.0,0.7184519938425691,3,1,0.667986,0,3.0,26.0,1,1,0
2781,217.0,0.534355,4,1,0.910529,0,6.0,41.0,1,0,9
2782,210.0,0.452764,5,2,0.526952,0,4.0,42.0,1,0,1
2783,174.0,0.598995,3,1,0.956602,0,4.0,26.0,1,1,3
2784,266.0,0.877474,5,1,0.936252,0,3.0,48.0,1,0,3
2785,161.0,0.7184519938425691,4,0,0.574008,0,3.0,50.0,1,0,4
2786,159.0,0.606688,3,2,0.732237,0,3.0,25.0,1,1,1
2787,179.0,0.998672,3,0,0.890488,0,8.0,25.0,0,1,4
2788,199.0,0.645581,3,1,0.966509,0,4.0,22.0,1,1,8
2789,171.0,0.745151,3,2,0.897025,0,2.0,28.0,1,1,8
2790,187.0,0.934193,3,1,0.461874,0,2.0,28.0,1,1,5
2791,155.0,0.972135,4,2,0.46687,0,3.0,39.0,1,0,3
2792,135.0,0.520092,2,1,0.390102,1,3.0,22.0,1,1,1
2793,266.0,0.941507,5,1,0.595164,0,3.0,35.0,1,0,9
2794,217.0,0.7184519938425691,4,2,0.805593,0,2.0,47.0,1,0,9
2796,236.0,0.64305,3,2,0.83052,0,2.0,22.0,1,1,7
2797,140.0,0.526767,2,1,0.383542,1,3.0,23.0,1,1,9
2798,243.0,0.62301,7,2,0.554966,1,5.0,31.0,1,0,1
2800,241.0,0.842986,3,1,0.585339,0,4.0,27.0,1,1,3
2801,169.0,0.870488,6,2,0.63505,0,2.0,45.0,1,0,8
2802,209.0,0.744021,2,2,0.787851,0,5.0,26.0,1,1,5
2803,201.0,0.825981,6,2,0.512756,0,5.0,33.0,1,0,1
2804,137.0,0.7184519938425691,4,1,0.56581,0,3.0,46.0,1,0,9
2805,260.0,0.723653,3,0,0.903145,0,4.0,26.0,1,1,1
2806,267.0,0.469008,5,1,0.876575,0,2.0,45.0,1,0,1
2807,147.0,0.768957,2,1,0.959017,0,3.0,23.0,1,1,5
2808,223.0,0.836306,5,1,0.875616,0,3.0,30.0,1,0,1
2809,228.0,0.686866,4,1,0.665591,0,2.0,25.0,0,1,8
2810,248.0,0.672235,3,2,0.718743,0,4.0,22.0,1,1,8
2812,285.0,0.86266,6,2,0.170976,0,7.0,51.0,1,0,8
2813,251.0,0.942889,4,2,0.904372,1,5.0,29.0,1,1,1
2814,166.0,0.677102,3,2,0.991939,0,2.0,26.0,1,1,2
2815,260.0,0.7184519938425691,3,2,0.873353,0,2.0,28.0,1,1,8
2816,176.0,0.899554,3,2,0.765378,0,2.0,27.0,1,1,3
2817,104.0,0.883002,4,1,0.755342,0,5.0,40.0,1,0,7
2819,168.0,0.446306,4,1,0.40036,0,2.0,30.0,1,0,8
2820,246.0,1.0,4,2,0.845371,0,3.0,39.0,1,0,8
2821,251.0,0.653951,4,2,0.741904,0,3.0,46.0,1,0,8
2822,220.0,0.585869,3,1,0.899969,0,7.0,25.0,1,1,8
2823,182.0,0.578431,4,2,0.617182,0,6.0,49.0,1,0,8
2824,173.0,0.58198,5,1,0.478973,0,3.0,38.0,1,0,9
2825,157.0,1.0,4,1,0.129675,0,5.0,36.0,1,0,1
2826,249.0,0.934562,4,2,0.583811,0,4.0,51.0,1,0,1
2827,155.0,0.472712,2,2,0.417506,1,3.0,26.0,1,1,8
2828,243.0,0.89678,2,0,0.53345,0,3.0,24.0,0,1,2
2829,209.0,0.659345,2,1,0.121525,0,5.0,23.0,1,1,2
2830,185.0,0.852796,4,2,0.814823,0,3.0,23.0,0,1,3
2831,238.0,0.542282,4,0,0.805572,0,2.0,29.0,1,1,8
2832,176.0,0.804183,4,0,0.271382,0,6.0,46.0,0,0,7
2833,135.0,0.597484,2,1,0.391159,1,3.0,23.0,1,1,9
2835,176.0,0.7184519938425691,2,2,0.649205,0,2.0,24.0,1,1,8
2836,200.0,0.996282,4,1,0.716268,0,4.0,32.0,1,0,1
2837,255.0,0.898591,6,2,0.0597508,1,4.0,39.0,1,0,8
2838,229.0,0.62024,3,2,0.776839,0,2.0,28.0,1,1,8
2839,213.0,0.421715,3,1,0.655043,0,5.0,25.0,1,1,8
2840,258.0,0.957026,4,1,0.51132,0,3.0,43.0,1,0,9
2841,182.0,0.575613,5,2,0.966636,0,3.0,33.0,0,0,4
2842,191.0,0.643969,4,0,0.957439,0,3.0,24.0,1,1,7
2843,243.0,0.937757,3,2,0.509149,0,4.0,26.0,1,1,9
2844,238.0,0.7184519938425691,4,1,0.86516,0,3.0,25.0,1,1,4
2845,198.0,0.478881,4,2,0.953008,0,7.0,31.0,1,0,8
2846,204.0,0.767804,3,0,0.764239,0,3.0,28.0,1,1,4
2847,256.0,0.743221,3,2,0.793582,0,4.0,27.0,1,1,1
2848,170.0,0.709548,3,1,0.932132,0,3.0,27.0,1,1,1
2849,187.0,0.486323,5,1,0.244189,0,2.0,46.0,1,0,8
2850,198.0,0.751562,5,1,0.639633,0,3.0,34.0,1,0,8
2851,204.0,0.938268,5,1,0.73986,0,3.0,43.0,1,0,2
2852,211.0,0.587029,5,1,0.914191,0,2.0,49.0,1,0,8
2853,267.0,0.7184519938425691,4,1,0.698509,0,2.0,33.0,1,0,8
2854,186.0,0.832422,4,1,0.568882,0,2.0,31.0,1,0,7
2855,253.0,0.7184519938425691,3,1,0.667534,0,2.0,24.0,1,1,2
2856,145.0,0.591563,2,1,0.377051,0,2.0,22.0,1,1,7
2857,154.0,0.539031,2,2,0.404225,1,3.0,24.0,1,1,9
2858,113.0,0.391834,5,2,0.687379,0,8.0,42.0,0,0,1
2859,170.0,0.542277,4,2,0.902725,0,3.0,51.0,1,0,5
2860,166.0,0.801947,3,0,0.871135,0,2.0,24.0,0,1,9
2861,199.0,0.879227,4,1,0.59478,0,3.0,33.0,1,0,8
2862,262.0,1.0,5,1,0.835843,1,6.0,50.0,1,0,8
2863,221.0,1.0,5,1,0.963217,1,5.0,30.0,1,0,9
2864,158.0,0.552857,4,2,0.8459,0,5.0,48.0,0,0,1
2865,210.0,0.955837,4,1,0.554473,0,3.0,43.0,0,0,1
2866,154.0,0.7184519938425691,5,1,0.640357,0,2.0,47.0,1,0,9
2867,265.0,0.852893,3,1,0.520519,0,10.0,23.0,1,1,4
2868,261.0,1.0,4,2,0.970079,0,4.0,27.0,1,1,8
2869,117.0,0.633654,3,2,0.721259,0,3.0,23.0,0,1,6
2870,264.0,0.557027,4,2,0.723666,0,3.0,29.0,1,1,8
2871,142.0,0.479522,2,1,0.427721,1,3.0,28.0,1,1,3
2872,270.0,0.663746,4,2,0.898336,0,3.0,44.0,1,0,8
2873,136.0,0.7184519938425691,2,1,0.383161,1,3.0,28.0,1,1,4
2874,249.0,0.7184519938425691,3,1,0.640684,0,3.0,23.0,1,1,1
2875,220.0,0.631901,3,1,0.799285,0,3.0,25.0,0,1,8
2876,137.0,0.448359,2,2,0.371641,1,3.0,26.0,1,1,8
2877,222.0,0.573501,4,2,0.920061,0,2.0,36.0,0,0,3
2878,168.0,0.604905,3,1,0.525616,0,3.0,22.0,1,1,8
2879,238.0,0.787384,2,2,0.765302,0,3.0,25.0,0,1,4
2881,258.0,0.781829,4,0,0.703746,0,3.0,25.0,1,1,4
2882,252.0,0.615215,4,2,0.390734,0,6.0,25.0,0,1,2
2883,152.0,0.674111,5,1,0.709377,0,3.0,34.0,0,0,8
2884,189.0,0.7184519938425691,2,1,0.763932,0,3.0,23.0,1,1,8
2885,135.0,0.70225,4,2,0.674538,0,2.0,25.0,0,1,2
2886,261.0,1.0,4,1,0.940749,0,10.0,39.0,1,0,8
2887,185.0,0.7184519938425691,3,1,0.699605,0,2.0,24.0,0,1,2
2888,141.0,0.53061,2,2,0.483675,1,3.0,27.0,1,1,1
2889,256.0,0.7184519938425691,3,1,0.672225,0,3.0,27.0,1,1,1
2891,235.0,0.540343,2,2,0.490934,0,2.0,27.0,1,1,1
2892,226.0,0.693619,3,2,0.60654,0,3.0,29.0,1,1,1
2893,196.0,0.671604,4,1,0.958128,0,2.0,27.0,0,0,1
2894,174.0,1.0,3,1,0.781269,0,3.0,24.0,0,1,8
2895,244.0,0.94552,3,0,0.948505,0,2.0,25.0,1,1,8
2896,134.0,0.505684,2,2,0.365472,1,3.0,24.0,1,1,5
2897,259.0,0.455012,4,2,0.857785,0,2.0,23.0,1,1,9
2898,192.0,0.985526,4,1,0.143277,1,4.0,43.0,1,0,2
2899,305.0,0.827806,6,2,0.0835214,1,4.0,49.0,1,0,2
2900,238.0,0.683539,3,2,0.216943,0,6.0,22.0,0,1,9
2901,236.0,0.9385,5,2,0.734315,1,5.0,49.0,1,0,5
2902,286.0,0.51429,5,1,0.472509,0,3.0,38.0,1,0,4
2903,201.0,0.879039,2,0,0.866088,0,3.0,22.0,1,1,2
2904,144.0,0.472129,2,1,0.380095,1,3.0,24.0,1,1,7
2905,178.0,0.844547,3,1,0.731317,0,3.0,27.0,1,1,3
2906,167.0,0.813688,3,2,0.769914,0,3.0,25.0,1,1,8
2907,231.0,0.889775,4,1,0.19429,0,5.0,29.0,1,1,8
2908,259.0,0.588345,5,2,0.34232,0,5.0,40.0,1,0,1
2909,224.0,0.528104,4,2,0.765012,0,4.0,46.0,0,0,9
2910,209.0,0.569705,6,1,0.16952,0,5.0,32.0,1,0,8
2911,266.0,0.698874,4,1,0.59517,0,3.0,47.0,1,0,7
2912,155.0,0.461668,2,1,0.372215,0,2.0,23.0,1,1,3
2913,237.0,0.957489,4,1,0.719638,1,5.0,36.0,1,0,8
2914,244.0,0.7184519938425691,3,2,0.809567,0,3.0,24.0,0,1,4
2915,226.0,0.644305,4,1,0.611111,0,7.0,32.0,1,0,8
2916,202.0,0.737944,3,2,0.689734,0,2.0,24.0,1,1,3
2917,261.0,0.649179,5,2,0.232347,0,8.0,33.0,1,0,8
2918,260.0,0.806791,4,2,0.864778,0,3.0,34.0,1,0,7
2919,205.0,0.439874,6,2,0.292177,0,3.0,29.0,0,0,1
2920,157.0,0.547683,5,2,0.699066,0,2.0,35.0,1,0,3
2921,263.0,0.80279,4,2,0.806272,0,4.0,30.0,1,0,9
2922,220.0,0.67134,4,0,0.585284,0,3.0,23.0,1,1,4
2923,168.0,0.87034,3,2,1.0,0,3.0,25.0,0,1,1
2924,159.0,0.948569,3,1,0.821633,0,3.0,22.0,0,1,8
2925,202.0,0.690783,4,1,0.732318,0,2.0,28.0,0,0,9
2926,191.0,0.636789,4,0,0.595149,0,2.0,45.0,1,0,3
2927,159.0,0.716289,4,1,0.88591,0,4.0,49.0,1,0,8
2928,167.0,0.425489,2,2,0.534363,0,2.0,25.0,0,1,0
2929,148.0,0.672067,4,2,0.804892,0,3.0,39.0,1,0,2
2930,179.0,0.418706,3,1,0.446016,0,2.0,23.0,1,1,8
2931,240.0,0.603744,5,2,0.974551,0,7.0,39.0,1,0,8
2932,113.0,0.563345,3,1,0.868145,0,3.0,29.0,1,1,1
2933,252.0,0.7184519938425691,3,2,0.783715,0,3.0,22.0,1,1,9
2935,223.0,0.82635,3,1,0.968595,0,3.0,23.0,1,1,8
2936,191.0,0.973466,3,2,0.694332,0,3.0,23.0,1,1,1
2937,160.0,0.96577,5,1,0.57996,0,3.0,34.0,0,0,2
2938,264.0,0.583058,2,1,0.649413,1,4.0,22.0,1,1,1
2939,232.0,0.744061,3,2,0.521077,0,2.0,27.0,1,1,3
2940,232.0,0.460647,2,0,0.496786,0,4.0,27.0,1,1,1
2941,255.0,0.553302,4,1,0.930412,0,2.0,53.0,1,0,8
2942,242.0,0.503146,4,2,0.631735,0,3.0,40.0,0,0,8
2943,133.0,0.7184519938425691,5,2,0.682682,0,2.0,37.0,1,0,8
2944,263.0,0.871358,4,1,0.68441,0,2.0,44.0,1,0,9
2945,204.0,0.964272,3,1,0.807531,0,2.0,22.0,0,1,7
2946,222.0,1.0,3,1,0.54014,0,3.0,22.0,0,1,4
2947,207.0,0.673404,5,1,0.737647,0,2.0,31.0,1,0,8
2948,209.0,0.7184519938425691,3,2,0.975844,0,2.0,24.0,1,1,9
2949,123.0,0.924935,5,1,0.862615,0,5.0,27.0,0,0,3
2950,279.0,0.950632,6,1,0.080044,1,4.0,42.0,0,0,1
2951,217.0,0.504317,4,2,0.872484,0,8.0,38.0,1,0,2
2952,185.0,0.493045,5,0,0.239173,0,6.0,49.0,1,0,7
2953,139.0,0.629477,2,2,0.70236,0,8.0,25.0,1,1,8
2954,230.0,0.85352,3,2,0.803537,0,3.0,28.0,1,1,0
2955,215.0,0.559893,5,1,0.667195,0,2.0,28.0,0,0,3
2956,240.0,0.97912,5,1,0.895964,1,5.0,48.0,1,0,8
2958,206.0,0.944299,3,1,0.313847,0,4.0,22.0,0,1,8
2959,186.0,0.652044,3,1,0.595656,0,3.0,29.0,1,1,1
2960,104.0,0.641145,3,2,0.574,0,5.0,26.0,1,1,3
2961,232.0,0.402805,6,1,1.0,0,2.0,34.0,0,0,7
2962,194.0,0.72322,5,1,0.275769,0,3.0,51.0,1,0,8
2964,161.0,0.7184519938425691,2,1,0.507689,1,3.0,29.0,1,1,1
2965,185.0,0.755347,3,2,0.923088,0,2.0,23.0,1,1,1
2966,238.0,0.615863,4,0,0.765247,0,3.0,43.0,0,0,8
2967,187.0,0.852827,4,1,0.92561,0,3.0,30.0,0,0,8
2968,255.0,0.522025,3,0,0.866624,1,5.0,25.0,1,1,1
2970,220.0,0.909531,3,1,0.911562,0,2.0,28.0,1,1,1
2971,145.0,0.817603,4,2,0.684571,0,4.0,52.0,1,0,9
2972,162.0,0.572961,3,1,0.643426,0,2.0,24.0,1,1,3
2973,183.0,0.84482,3,1,0.739699,1,5.0,24.0,1,1,9
2974,160.0,0.651746,3,2,0.780668,0,3.0,22.0,1,1,9
2975,183.0,0.60424,5,1,0.477729,0,2.0,51.0,0,0,8
2976,178.0,0.528542,3,1,0.851145,1,5.0,23.0,1,1,2
2977,154.0,0.926474,3,1,0.524478,0,3.0,29.0,1,1,9
2978,204.0,0.683563,4,1,0.72633,0,3.0,38.0,1,0,8
2979,239.0,1.0,4,2,0.717321,0,3.0,40.0,0,0,5
2980,157.0,0.595852,2,1,0.390135,1,3.0,23.0,1,1,3
2981,166.0,0.89389,3,1,0.719583,0,5.0,23.0,0,1,1
2982,149.0,0.523769,5,2,0.632211,0,5.0,42.0,1,0,3
2983,176.0,0.693887,4,1,0.788175,0,3.0,36.0,1,0,8
2984,233.0,0.960277,4,1,1.0,0,3.0,44.0,0,0,8
2985,266.0,0.78934,4,2,0.56598,0,2.0,51.0,1,0,3
2986,147.0,0.507994,3,0,0.647967,0,7.0,25.0,1,1,8
2987,288.0,0.992099,7,2,0.0839241,1,4.0,46.0,1,0,9
2988,291.0,0.798204,7,0,0.122945,1,4.0,35.0,1,0,8
2989,227.0,0.861763,4,1,0.907877,1,5.0,34.0,1,0,2
2990,185.0,0.78444,4,2,0.943974,0,3.0,22.0,1,1,6
2991,151.0,0.614739,3,1,0.275478,0,3.0,24.0,0,1,9
2992,271.0,0.90948,5,1,0.591723,0,3.0,30.0,1,0,3
2993,153.0,0.799223,4,1,0.604251,0,2.0,53.0,1,0,1
2994,189.0,0.585204,2,1,0.267336,0,4.0,23.0,1,1,2
2995,130.0,0.7184519938425691,1,2,0.6221810997968243,0,3.0,23.0,1,1,10
2996,105.0,0.549565,2,1,0.476309,0,3.0,23.0,1,1,1
2997,101.0,0.880832,3,1,0.757786,0,5.0,24.0,1,1,3
2998,225.0,0.736812,4,2,0.895747,0,2.0,53.0,0,0,8
2999,104.0,0.882068,3,1,0.816308,0,4.0,25.0,1,1,1
3000,149.0,0.549294,5,2,0.867259,0,4.0,47.0,0,0,3
3001,90.0,0.7184519938425691,1,2,0.6221810997968243,0,3.0,24.0,1,1,10
3002,240.0,0.953211,5,1,0.880177,1,5.0,32.0,1,0,8
3003,158.0,0.852726,3,2,0.940574,0,7.0,23.0,1,1,5
3004,129.0,0.490169,2,1,0.381075,1,3.0,25.0,1,1,9
3005,134.0,0.470013,3,1,0.622731,0,3.0,24.0,1,1,7
3006,268.0,0.739665,3,2,0.935829,0,10.0,26.0,1,1,1
3007,216.0,0.832767,5,2,0.707192,0,10.0,45.0,1,0,9
3008,174.0,0.776422,3,2,0.864917,0,3.0,28.0,1,1,8
3009,150.0,0.7184519938425691,5,2,0.593312,0,3.0,45.0,1,0,1
3010,188.0,0.850195,3,2,0.500962,0,6.0,23.0,1,1,5
3011,257.0,0.994389,4,2,0.796932,1,5.0,37.0,1,0,2
3012,191.0,0.7184519938425691,3,1,0.563796,0,3.0,24.0,1,1,8
